"_id","Date","Description","Deposits","Withdrawls","Balance"
"62695b40f0cccaf060f1e3f9","21-Aug-2023","Cash",0,"15,345.82","92,074.93"
"62695b40f0cccaf060f1e409","22-Aug-2023","Cash",0,"31,663.86","221,647.01"
"62695b40f0cccaf060f1e422","24-Aug-2023","Cash",0,"183,363.22","1,283,542.52"
"62695b40f0cccaf060f1e43b","24-Aug-2023","Cash","157,761.19",0,"522,810.17"
"62695b40f0cccaf060f1e43e","24-Aug-2023","Cash","9,851.61",0,"383,287.44"
"62695b40f0cccaf060f1e440","24-Aug-2023","Cash",0,"1,044,093.97","1,044,093.97"
"62695b40f0cccaf060f1e443","24-Aug-2023","Cash","1,102,175.25",0,"1,380,600.31"
"62695b40f0cccaf060f1e450","24-Aug-2023","Cash","1,177,992.25",0,"2,245,905.52"
"62695b40f0cccaf060f1e45a","25-Aug-2023","Cash",0,"910,987.13",0
"62695b40f0cccaf060f1e45c","25-Aug-2023","Cash",7,0,"1,652,073.00"
"62695b40f0cccaf060f1e46b","25-Aug-2023","Cash","2,074,126.00",0,"2,522,893.85"
"62695b40f0cccaf060f1e46c","25-Aug-2023","Cash",0,"1,261,446.93","1,261,446.92"
"62695b40f0cccaf060f1e46e","25-Aug-2023","Cash",0,"315,467.83","946,403.49"
"62695b40f0cccaf060f1e483","25-Aug-2023","Cash",0,"255,110.33",0
"62695b40f0cccaf060f1e484","25-Aug-2023","Cash",5,0,5
"62695b40f0cccaf060f1e49c","26-Aug-2023","Cash","5,264.16",0,"2,345,782.07"
"62695b40f0cccaf060f1e49d","26-Aug-2023","Cash","328,891.00",0,"2,674,673.07"
"62695b40f0cccaf060f1e4d8","27-Aug-2023","Cash","1,804,238.25",0,"1,804,256.31"
"62695b40f0cccaf060f1e4dd","28-Aug-2023","Cash",0,"300,792.15","902,376.45"
"62695b40f0cccaf060f1e4e6","28-Aug-2023","Cash",1,0,"1,662,200.73"
"62695b40f0cccaf060f1e4e7","28-Aug-2023","Cash",0,"831,100.37","831,100.36"
"62695b40f0cccaf060f1e4ea","28-Aug-2023","Cash",0,"31,166.26","155,831.32"
"62695b40f0cccaf060f1e4ee","28-Aug-2023","Cash","161,173.06",0,"429,767.36"
"62695b40f0cccaf060f1e4fe","30-Aug-2023","Cash",0,"105,525.54","105,525.54"
"62695b40f0cccaf060f1e50c","30-Aug-2023","Cash",0,"40,233.22","201,166.08"
"62695b40f0cccaf060f1e517","30-Aug-2023","Cash","1,286,398.25",0,"1,419,981.84"
"62695b40f0cccaf060f1e54d","31-Aug-2023","Cash",0,297.66,"1,785.94"
"62695b40f0cccaf060f1e559","31-Aug-2023","Cash",0,"175,679.66",0
"62695b40f0cccaf060f1e560","31-Aug-2023","Cash",87.01,0,87.01
"62695b40f0cccaf060f1e569","31-Aug-2023","Cash",51.3,0,"719,743.51"
"62695b40f0cccaf060f1e56b","31-Aug-2023","Cash",0,"89,967.99","629,775.95"
"62695b40f0cccaf060f1e577","02-Sep-2023","Cash",0,"247,478.32","494,956.64"
"62695b40f0cccaf060f1e57e","02-Sep-2023","Cash",0,0.24,1.7
"62695b40f0cccaf060f1e57f","02-Sep-2023","Cash","2,247.00",0,"2,248.70"
"62695b40f0cccaf060f1e580","31-Aug-2023","Cash","2,109.00",0,"19,847.34"
"62695b40f0cccaf060f1e582","02-Sep-2023","Cash",27.2,0,"2,275.90"
"62695b40f0cccaf060f1e588","02-Sep-2023","Cash","30,273.00",0,"200,790.33"
"62695b40f0cccaf060f1e58d","02-Sep-2023","Cash","283,512.20",0,"619,678.72"
"62695b40f0cccaf060f1e5a0","03-Sep-2023","Cash","99,256.53",0,"162,026.93"
"62695b40f0cccaf060f1e5b3","07-Sep-2023","Cash",0,"19,501.48","156,011.82"
"62695b40f0cccaf060f1e5c1","08-Sep-2023","Cash","77,662.00",0,"3,983,124.49"
"62695b40f0cccaf060f1e5c3","08-Sep-2023","Cash",5,0,"3,485,238.93"
"62695b40f0cccaf060f1e5eb","09-Sep-2023","Cash",38,0,"2,681,121.99"
"62695b40f0cccaf060f1e5f5","09-Sep-2023","Cash","1,896,638.00",0,"4,042,272.29"
"62695b40f0cccaf060f1e5f6","09-Sep-2023","Cash",0,"4,042,272.29",0
"62695b40f0cccaf060f1e5f8","09-Sep-2023","Cash","969,796.00",0,"3,218,364.58"
"62695b40f0cccaf060f1e60c","10-Sep-2023","Cash","1,503,189.00",0,"1,728,605.25"
"62695b40f0cccaf060f1e63b","13-Sep-2023","Cash",0,"28,068.75","56,137.51"
"62695b40f0cccaf060f1e640","13-Sep-2023","Cash",0,"9,236.53","18,473.07"
"62695b40f0cccaf060f1e652","13-Sep-2023","Cash","110,249.00",0,"110,249.00"
"62695b40f0cccaf060f1e665","16-Sep-2023","Cash",0,"74,013.64","666,122.72"
"62695b40f0cccaf060f1e678","16-Sep-2023","Cash",476,0,"1,571,096.69"
"62695b40f0cccaf060f1e68f","18-Sep-2023","Cash",48.8,0,"592,723.24"
"62695b40f0cccaf060f1e6a8","19-Sep-2023","Cash","613,255.75",0,"694,307.32"
"62695b40f0cccaf060f1e6e1","21-Sep-2023","Cash","236,330.94",0,"271,803.64"
"62695b40f0cccaf060f1e710","23-Sep-2023","Cash","2,377.30",0,"422,551.81"
"62695b40f0cccaf060f1e71d","23-Sep-2023","Cash",0,"32,524.38","130,097.50"
"62695b40f0cccaf060f1e72c","23-Sep-2023","Cash",5.9,0,"1,829,570.18"
"62695b40f0cccaf060f1e75b","25-Sep-2023","Cash",0,3.86,23.14
"62695b40f0cccaf060f1e75e","25-Sep-2023","Cash",0,662.08,"3,310.38"
"62695b40f0cccaf060f1e767","25-Sep-2023","Cash",0,"799,229.78",0"_id","Date","Description","Deposits","Withdrawls","Balance"
"62695b40f0cccaf060f1e769","25-Sep-2023","Cash",0,"20,653.80","185,884.20"
"62695b40f0cccaf060f1e776","25-Sep-2023","Cash",8.4,0,"1,508,328.40"
"62695b40f0cccaf060f1e792","27-Sep-2023","Cash",0,"23,758.77","166,311.39"
"62695b40f0cccaf060f1e7b5","28-Sep-2023","Cash",0,"26,443.77","79,331.31"
"62695b40f0cccaf060f1e7ca","28-Sep-2023","Cash","358,591.00",0,"391,022.01"
"62695b40f0cccaf060f1e800","29-Sep-2023","Cash",0,"63,361.90","63,361.90"
"62695b40f0cccaf060f1e804","29-Sep-2023","Cash","2,008,170.50",0,"2,487,066.71"
"62695b40f0cccaf060f1e832","30-Sep-2023","Cash","925,437.00",0,"925,849.78"
"62695b40f0cccaf060f1e83d","30-Sep-2023","Cash","618,035.00",0,"734,730.20"
"62695b40f0cccaf060f1e845","30-Sep-2023","Cash",18,0,"99,203.55"
"62695b40f0cccaf060f1e84f","30-Sep-2023","Cash",7.69,0,"26,793.02"
"62695b40f0cccaf060f1e853","30-Sep-2023","Cash","38,347.50",0,"61,414.59"
"62695b40f0cccaf060f1e868","01-Oct-2023","Cash",0,"9,505.34","76,042.70"
"62695b40f0cccaf060f1e8ad","09-Oct-2023","Cash",3.1,0,"640,635.70"
"62695b40f0cccaf060f1e8b3","09-Oct-2023","Cash","196,400.10",0,"586,863.32"
"62695b40f0cccaf060f1e8b5","09-Oct-2023","Cash",0,"62,878.21","377,269.28"
"62695b40f0cccaf060f1e8b6","09-Oct-2023","Cash",0,"188,634.64","188,634.64"
"62695b40f0cccaf060f1e8c1","10-Oct-2023","Cash",0,"21,154.87","190,393.78"
"62695b40f0cccaf060f1e8c3","10-Oct-2023","Cash",26.3,0,"190,420.08"
"62695b40f0cccaf060f1e8f1","12-Oct-2023","Cash",0,"15,788.29","78,941.43"
"62695b40f0cccaf060f1e8fa","13-Oct-2023","Cash",0,"15,427.99","61,711.94"
"62695b40f0cccaf060f1e8fd","11-Oct-2023","Cash",283.9,0,"68,328.31"
"62695b40f0cccaf060f1e914","14-Oct-2023","Cash",33,0,"336,634.05"
"62695b40f0cccaf060f1e91c","14-Oct-2023","Cash",0,"48,030.83","96,061.65"
"62695b40f0cccaf060f1e923","14-Oct-2023","Cash",5.81,0,"173,154.03"
"62695b40f0cccaf060f1e933","14-Oct-2023","Cash",464.5,0,466.24
"62695b40f0cccaf060f1e934","14-Oct-2023","Cash",0,93.25,372.99
"62695b40f0cccaf060f1e94c","14-Oct-2023","Cash",0,"240,423.67","721,271.00"
"62695b40f0cccaf060f1e95b","14-Oct-2023","Cash","215,908.00",0,"479,134.78"
"62695b40f0cccaf060f1e95c","14-Oct-2023","Cash",0,"479,134.78",0
"62695b40f0cccaf060f1e984","14-Oct-2023","Cash",0,"1,405.38","11,243.02"
"62695b40f0cccaf060f1e988","15-Oct-2023","Cash",0,"1,000.74","4,002.94"
"62695b40f0cccaf060f1e9bd","18-Oct-2023","Cash",1.2,0,"915,595.40"
"62695b40f0cccaf060f1e9c7","18-Oct-2023","Cash","198,055.00",0,"960,502.54"
"62695b40f0cccaf060f1e9ce","18-Oct-2023","Cash",14.09,0,"427,384.71"
"62695b40f0cccaf060f1ea09","19-Oct-2023","Cash",0,"2,043.06","12,258.33"
"62695b40f0cccaf060f1ea0c","19-Oct-2023","Cash",0,"152,232.15","1,370,089.31"
"62695b40f0cccaf060f1ea10","19-Oct-2023","Cash","2,467.00",0,"1,030,347.01"
"62695b40f0cccaf060f1ea2c","21-Oct-2023","Cash",0.65,0,"973,271.18"
"62695b40f0cccaf060f1ea4b","21-Oct-2023","Cash",0,"2,523.66","17,665.64"
"62695b40f0cccaf060f1ea55","22-Oct-2023","Cash",0,"4,190.10","12,570.31"
"62695b40f0cccaf060f1ea59","22-Oct-2023","Cash","1,099.00",0,"1,099.00"
"62695b40f0cccaf060f1ea6a","22-Oct-2023","Cash",7.19,0,"126,506.96"
"62695b40f0cccaf060f1ea75","22-Oct-2023","Cash",0,"13,352.89","26,705.79"
"62695b40f0cccaf060f1ea8a","23-Oct-2023","Cash",9,0,"14,415.21"
"62695b40f0cccaf060f1ea94","24-Oct-2023","Cash",0,"46,785.67","187,142.70"
"62695b40f0cccaf060f1ea9d","24-Oct-2023","Cash",182,0,"138,302.72"
"62695b40f0cccaf060f1eab7","24-Oct-2023","Cash","383,438.50",0,"421,072.35"
"62695b40f0cccaf060f1eac2","24-Oct-2023","Cash","3,355.50",0,"3,454.07"
"62695b40f0cccaf060f1eacd","25-Oct-2023","Cash",374.4,0,"1,553,004.68"
"62695b40f0cccaf060f1eae2","27-Oct-2023","Cash",0,5.35,48.18
"62695b40f0cccaf060f1eb2c","27-Oct-2023","Cash","6,609.50",0,"6,609.50"
"62695b40f0cccaf060f1eb4c","27-Oct-2023","Cash","234,406.00",0,"364,912.03"
"62695b40f0cccaf060f1eb4f","27-Oct-2023","Cash",0,"14,500.67","130,506.03"
"62695b40f0cccaf060f1eb51","27-Oct-2023","Cash",336.8,0,"365,486.83"
"62695b40f0cccaf060f1eb65","28-Oct-2023","Cash","230,006.31",0,"230,045.40"
"62695b40f0cccaf060f1eb7c","29-Oct-2023","Cash",0,"7,277.04","43,662.24"
"62695b40f0cccaf060f1eb86","29-Oct-2023","Cash",0,"168,298.67",0
"62695b40f0cccaf060f1eb88","29-Oct-2023","Cash","30,442.30",0,"30,495.30"
"62695b40f0cccaf060f1eb9a","31-Oct-2023","Cash","302,267.80",0,"682,874.90"
"62695b40f0cccaf060f1ebc4","04-Nov-2023","Cash","234,071.30",0,"632,663.36"
"62695b40f0cccaf060f1ebc6","03-Nov-2023","Cash","180,279.94",0,"206,568.19"
"62695b40f0cccaf060f1ebe1","04-Nov-2023","Cash","20,514.00",0,"36,362.62"
"62695b40f0cccaf060f1ebe6","05-Nov-2023","Cash",0,"287,890.80","1,727,344.77"
"62695b40f0cccaf060f1ec0a","05-Nov-2023","Cash",66.54,0,"3,310,032.01"
"62695b40f0cccaf060f1ec29","06-Nov-2023","Cash","2,139.00",0,"2,139.00"
"62695b40f0cccaf060f1ec2c","06-Nov-2023","Cash",4.3,0,717.3
"62695b40f0cccaf060f1ec4b","07-Nov-2023","Cash",0,"63,038.87","126,077.73"
"62695b40f0cccaf060f1ec55","08-Nov-2023","Cash",0,"3,155.68","25,245.41"
"62695b40f0cccaf060f1ec5e","10-Nov-2023","Cash","4,664.30",0,"19,715.08"
"62695b40f0cccaf060f1ec5f","10-Nov-2023","Cash",0,"2,816.44","16,898.64"
"62695b40f0cccaf060f1ec6d","10-Nov-2023","Cash",0,"4,128.36","16,513.43"
"62695b40f0cccaf060f1ec71","10-Nov-2023","Cash",0,17.61,52.83
"62695b40f0cccaf060f1ec74","10-Nov-2023","Cash",1,0,"12,713.80"
"62695b40f0cccaf060f1ec76","10-Nov-2023","Cash",0,"3,055.72","12,222.88"
"62695b40f0cccaf060f1ec7f","10-Nov-2023","Cash",0,"75,187.43","225,562.28"
"62695b40f0cccaf060f1ec86","10-Nov-2023","Cash",19,0,"195,793.34"
"62695b40f0cccaf060f1ec93","10-Nov-2023","Cash",0,"83,261.72","666,093.73"
"62695b40f0cccaf060f1ec95","10-Nov-2023","Cash",38,0,"666,191.74"
"62695b40f0cccaf060f1ec97","10-Nov-2023","Cash",4,0,4
"62695b40f0cccaf060f1ec9b","10-Nov-2023","Cash",29.9,0,"7,682.21"
"62695b40f0cccaf060f1ecb2","11-Nov-2023","Cash",23.63,0,"723,289.23"
"62695b40f0cccaf060f1ecb4","11-Nov-2023","Cash",50.04,0,"620,012.24"
"62695b40f0cccaf060f1ecb7","11-Nov-2023","Cash",112,0,"271,367.36"
"62695b40f0cccaf060f1ece1","13-Nov-2023","Cash",5.3,0,"739,785.36"
"62695b40f0cccaf060f1ecee","13-Nov-2023","Cash","10,106.00",0,"303,143.57"
"62695b40f0cccaf060f1ecf9","13-Nov-2023","Cash",6.2,0,"31,554.54"
"62695b40f0cccaf060f1ed03","13-Nov-2023","Cash",0,"3,582.27","10,746.81"
"62695b40f0cccaf060f1ed29","13-Nov-2023","Cash",0,"119,720.92","838,046.42"
"62695b40f0cccaf060f1ed2c","13-Nov-2023","Cash",0,"53,209.30","425,674.37"
"62695b40f0cccaf060f1ed3c","15-Nov-2023","Cash",0,"263,346.50","790,039.50"
"62695b40f0cccaf060f1ed4b","17-Nov-2023","Cash",0,"24,046.29","72,138.86"
"62695b40f0cccaf060f1ed51","18-Nov-2023","Cash","202,573.00",0,"250,671.57"
"62695b40f0cccaf060f1ed61","18-Nov-2023","Cash",2.17,0,"2,161,334.99"
"62695b40f0cccaf060f1ed6c","18-Nov-2023","Cash","677,582.00",0,"1,344,166.92"
"62695b40f0cccaf060f1ed79","19-Nov-2023","Cash","2,036,137.00",0,"2,095,797.03"
"62695b40f0cccaf060f1edba","20-Nov-2023","Cash",710.7,0,"435,676.71"
"62695b40f0cccaf060f1eddd","21-Nov-2023","Cash","4,046.60",0,"403,525.41"
"62695b40f0cccaf060f1ede3","21-Nov-2023","Cash",0,"362,350.29","2,174,101.71"
"62695b40f0cccaf060f1ede4","21-Nov-2023","Cash",2,0,"2,174,103.71"
"62695b40f0cccaf060f1eded","21-Nov-2023","Cash",0,35.26,0
"62695b40f0cccaf060f1edf6","21-Nov-2023","Cash","3,886.09",0,"10,490.14"
"62695b40f0cccaf060f1edf9","21-Nov-2023","Cash",61,0,"9,092.14"
"62695b40f0cccaf060f1ee0c","25-Nov-2023","Cash","16,727.30",0,"28,037.00"
"62695b40f0cccaf060f1ee11","25-Nov-2023","Cash",0.23,0,"24,174.65"
"62695b40f0cccaf060f1ee45","28-Nov-2023","Cash",0,"981,628.59",0
"62695b40f0cccaf060f1ee67","30-Nov-2023","Cash",0,"15,877.78","63,511.11"
"62695b40f0cccaf060f1ee75","30-Nov-2023","Cash",60,0,"2,039,995.25"
"62695b40f0cccaf060f1ee77","02-Dec-2023","Cash",40.6,0,"1,575,209.47"
"62695b40f0cccaf060f1ee7b","02-Dec-2023","Cash",55.72,0,"1,575,265.19"
"62695b40f0cccaf060f1ee7c","02-Dec-2023","Cash",0,"787,632.60","787,632.60"
"62695b40f0cccaf060f1ee7d","02-Dec-2023","Cash",0,"157,526.52","630,106.08"
"62695b40f0cccaf060f1ee8e","03-Dec-2023","Cash",0,"91,766.63","825,899.69"
"62695b40f0cccaf060f1ee97","04-Dec-2023","Cash",0,"45,971.15","91,942.29"
"62695b40f0cccaf060f1ee9c","04-Dec-2023","Cash","28,425.56",0,"28,425.56"
"62695b40f0cccaf060f1eea1","04-Dec-2023","Cash",0,"4,075.24","28,526.68"
"62695b40f0cccaf060f1eea3","04-Dec-2023","Cash",0,"7,378.90","29,515.58"
"62695b40f0cccaf060f1eead","04-Dec-2023","Cash","1,691.90",0,"101,068.38"
"62695b40f0cccaf060f1eeb2","05-Dec-2023","Cash",0,"75,802.20","454,813.20"
"62695b40f0cccaf060f1eec4","06-Dec-2023","Cash",1.3,0,"83,847.23"
"62695b40f0cccaf060f1eec5","06-Dec-2023","Cash",789.5,0,"1,898,659.65"
"62695b40f0cccaf060f1eed7","07-Dec-2023","Cash",0,"871,319.53","2,613,958.58"
"62695b40f0cccaf060f1eee7","08-Dec-2023","Cash",0,"98,511.82","492,559.11"
"62695b40f0cccaf060f1ef1d","13-Dec-2023","Cash",0,"59,894.55","239,578.18"
"62695b40f0cccaf060f1ef24","13-Dec-2023","Cash",0,"1,865.51","9,327.54"
"62695b40f0cccaf060f1ef25","13-Dec-2023","Cash",8,0,8
"62695b40f0cccaf060f1ef32","13-Dec-2023","Cash",0,"370,839.21",0
"62695b40f0cccaf060f1ef34","13-Dec-2023","Cash","1,166.40",0,"1,166.40"
"62695b40f0cccaf060f1ef3f","14-Dec-2023","Cash",0,"180,695.27","1,626,257.39"
"62695b40f0cccaf060f1ef48","14-Dec-2023","Cash","82,828.30",0,"734,060.94"
"62695b40f0cccaf060f1ef7d","15-Dec-2023","Cash",48.77,0,"85,622.68"
"62695b40f0cccaf060f1ef96","16-Dec-2023","Cash",0,"200,751.72","1,806,765.49"
"62695b40f0cccaf060f1ef9a","16-Dec-2023","Cash","81,911.47",0,"2,588,859.28"
"62695b40f0cccaf060f1efa0","16-Dec-2023","Cash","20,149.07",0,"1,906,554.11"
"62695b40f0cccaf060f1efae","17-Dec-2023","Cash",0,"5,932.15","5,932.15"
"62695b40f0cccaf060f1efb2","17-Dec-2023","Cash",0,701.98,"4,913.82"
"62695b40f0cccaf060f1efb9","17-Dec-2023","Cash",0,"52,907.71","476,169.43"
"62695b40f0cccaf060f1efbf","18-Dec-2023","Cash",219,0,"1,254,254.92"
"62695b40f0cccaf060f1efc7","18-Dec-2023","Cash",0,"112,890.03",0
"62695b40f0cccaf060f1efc9","18-Dec-2023","Cash",0,0.1,0.8
"62695b40f0cccaf060f1efca","18-Dec-2023","Cash",0,0.11,0.69
"62695b40f0cccaf060f1eff8","20-Dec-2023","Cash","137,867.00",0,"357,613.74"
"62695b40f0cccaf060f1effe","20-Dec-2023","Cash",0,"212,058.14","1,272,348.85"
"62695b40f0cccaf060f1f004","20-Dec-2023","Cash","4,665.00",0,"2,906,232.85"
"62695b40f0cccaf060f1f038","21-Dec-2023","Cash",0,"4,638.77","23,193.82"
"62695b40f0cccaf060f1f04e","23-Dec-2023","Cash",0,"213,061.69","1,491,431.85"
"62695b40f0cccaf060f1f06d","24-Dec-2023","Cash",603.98,0,919.48
"62695b40f0cccaf060f1f070","25-Dec-2023","Cash",6.2,0,6.2
"62695b40f0cccaf060f1f0e7","31-Dec-2023","Cash","158,758.97",0,"421,138.11"
"62695b40f0cccaf060f1f0ef","31-Dec-2023","Cash","18,265.00",0,"264,687.25"
"62695b40f0cccaf060f1f0f4","31-Dec-2023","Cash",0,"37,812.46","226,874.79"
"62695b40f0cccaf060f1f0ff","31-Dec-2023","Cash","720,596.50",0,"802,931.68"
"62695b40f0cccaf060f1f104","31-Dec-2023","Cash",97,0,"681,163.06"
"62695b40f0cccaf060f1f140","01-Jan-2024","Cash","676,346.00",0,"790,142.57"
"62695b40f0cccaf060f1f141","01-Jan-2024","Cash",0,"112,877.51","677,265.06"
"62695b40f0cccaf060f1f155","02-Jan-2024","Cash",0,"258,719.13","1,811,033.93"
"62695b40f0cccaf060f1f173","02-Jan-2024","Cash",0,"30,739.91","153,699.57"
"62695b40f0cccaf060f1f1a8","03-Jan-2024","Cash","601,002.25",0,"845,792.77"
"62695b40f0cccaf060f1f1aa","03-Jan-2024","Cash","1,182,663.80",0,"1,605,560.18"
"62695b40f0cccaf060f1f1b9","04-Jan-2024","Cash",359.6,0,801.7
"62695b40f0cccaf060f1f1bc","04-Jan-2024","Cash",0,"60,017.23","480,137.80"
"62695b40f0cccaf060f1f1cb","04-Jan-2024","Cash","1,877,973.50",0,"2,625,222.38"
"62695b40f0cccaf060f1f1e2","04-Jan-2024","Cash",0,"58,522.25","117,044.51"
"62695b40f0cccaf060f1f1e5","04-Jan-2024","Cash",0,"21,299.21","191,692.92"
"62695b40f0cccaf060f1f1ec","04-Jan-2024","Cash",0,"23,557.37","212,016.34"
"62695b40f0cccaf060f1f1fa","05-Jan-2024","Cash",1.8,0,"1,384.91"
"62695b40f0cccaf060f1f200","05-Jan-2024","Cash",0,"9,969.74","69,788.15""_id","Date","Description","Deposits","Withdrawls","Balance"
"62695b40f0cccaf060f1f203","05-Jan-2024","Cash","6,520.22",0,"119,636.83"
"62695b40f0cccaf060f1f207","05-Jan-2024","Cash",0,"81,111.74","324,446.94"
"62695b40f0cccaf060f1f208","05-Jan-2024","Cash",0,"324,446.94",0
"62695b40f0cccaf060f1f212","06-Jan-2024","Cash",0,"133,650.00","801,900.00"
"62695b40f0cccaf060f1f222","08-Jan-2024","Cash","100,636.75",0,"1,929,663.65"
"62695b40f0cccaf060f1f23a","09-Jan-2024","Cash","27,122.80",0,"815,537.59"
"62695b40f0cccaf060f1f265","11-Jan-2024","Cash",0,"1,335.62","10,684.99"
"62695b40f0cccaf060f1f27c","12-Jan-2024","Cash",0,"228,991.16","1,831,929.24"
"62695b40f0cccaf060f1f27d","12-Jan-2024","Cash","1,618.70",0,"1,833,547.94"
"62695b40f0cccaf060f1f27e","12-Jan-2024","Cash",6.32,0,"1,833,554.26"
"62695b40f0cccaf060f1f289","12-Jan-2024","Cash",0,"422,447.13","1,267,341.38"
"62695b40f0cccaf060f1f296","13-Jan-2024","Cash",0,"449,545.83","449,545.82"
"62695b40f0cccaf060f1f2a3","13-Jan-2024","Cash",0,0,"1,811,969.75"
"62695b40f0cccaf060f1f2b2","13-Jan-2024","Cash",56,0,"464,084.32"
"62695b40f0cccaf060f1f2c0","14-Jan-2024","Cash",4.7,0,"923,890.21"
"62695b40f0cccaf060f1f2c3","14-Jan-2024","Cash",0,"154,092.02","770,460.09"
"62695b40f0cccaf060f1f2e2","16-Jan-2024","Cash",0,"1,579.16","1,579.16"
"62695b40f0cccaf060f1f2e8","16-Jan-2024","Cash",0,315,0
"62695b40f0cccaf060f1f2ff","18-Jan-2024","Cash",0,436.98,0
"62695b40f0cccaf060f1f30c","19-Jan-2024","Cash",42,0,"393,005.08"
"62695b40f0cccaf060f1f316","20-Jan-2024","Cash",0,"7,339.21","66,052.84"
"62695b40f0cccaf060f1f32f","21-Jan-2024","Cash","159,355.10",0,"510,866.74"
"62695b40f0cccaf060f1f334","22-Jan-2024","Cash","70,444.10",0,"70,501.81"
"62695b40f0cccaf060f1f339","21-Jan-2024","Cash",0,"535,487.63",0
"62695b40f0cccaf060f1f34e","22-Jan-2024","Cash",1,0,2.31
"62695b40f0cccaf060f1f350","23-Jan-2024","Cash","618,696.00",0,"1,127,148.67"
"62695b40f0cccaf060f1f366","25-Jan-2024","Cash",0,"6,489.23","6,489.23"
"62695b40f0cccaf060f1f373","26-Jan-2024","Cash",0,"1,358,336.15",0
"62695b40f0cccaf060f1f375","26-Jan-2024","Cash","1,150,307.50",0,"1,877,440.64"
"62695b40f0cccaf060f1f37a","26-Jan-2024","Cash",2.9,0,"1,758,096.37"
"62695b40f0cccaf060f1f3a5","28-Jan-2024","Cash",0,"24,883.41","74,650.24"
"62695b40f0cccaf060f1f3b2","28-Jan-2024","Cash","577,101.80",0,"669,776.93"
"62695b40f0cccaf060f1f3f7","29-Jan-2024","Cash",56,0,"196,022.23"
"62695b40f0cccaf060f1f411","31-Jan-2024","Cash","1,695,832.25",0,"2,717,085.30"
"62695b40f0cccaf060f1f413","31-Jan-2024","Cash","16,432.43",0,"2,281,645.18"
"62695b40f0cccaf060f1f445","04-Feb-2024","Cash",0,"6,778.12","33,890.58"
"62695b40f0cccaf060f1f446","04-Feb-2024","Cash",270,0,"34,160.58"
"62695b40f0cccaf060f1f466","05-Feb-2024","Cash",0,209.43,"1,256.61"
"62695b40f0cccaf060f1f46f","06-Feb-2024","Cash",0,480.91,"3,847.25"
"62695b40f0cccaf060f1f472","06-Feb-2024","Cash",0,"53,129.16","106,258.32"
"62695b40f0cccaf060f1f475","06-Feb-2024","Cash",325.9,0,"93,301.93"
"62695b40f0cccaf060f1f482","07-Feb-2024","Cash","1,234,537.75",0,"1,234,537.75"
"62695b40f0cccaf060f1f485","07-Feb-2024","Cash",7.2,0,7.2
"62695b40f0cccaf060f1f4a4","09-Feb-2024","Cash",0,"10,712.04","10,712.04"
"62695b40f0cccaf060f1f4a8","10-Feb-2024","Cash",0,"62,390.15","249,560.62"
"62695b40f0cccaf060f1f4d4","11-Feb-2024","Cash","1,201,305.00",0,"2,230,864.17"
"62695b40f0cccaf060f1f4e2","11-Feb-2024","Cash",0,"141,294.75","989,063.25"
"62695b40f0cccaf060f1f50c","11-Feb-2024","Cash",56.94,0,59.93
"62695b40f0cccaf060f1f50f","11-Feb-2024","Cash",0,45.75,45.74
"62695b40f0cccaf060f1f511","12-Feb-2024","Cash","207,191.00",0,"207,480.04"
"62695b40f0cccaf060f1f519","12-Feb-2024","Cash",0,"9,884.67","59,308.04"
"62695b40f0cccaf060f1f51d","12-Feb-2024","Cash",0,"8,244.59","41,222.94"
"62695b40f0cccaf060f1f53c","12-Feb-2024","Cash",15,0,"992,155.49"
"62695b40f0cccaf060f1f553","13-Feb-2024","Cash",0,"898,724.68","898,724.68"
"62695b40f0cccaf060f1f572","14-Feb-2024","Cash",0,"11,838.50","11,838.50"
"62695b40f0cccaf060f1f586","14-Feb-2024","Cash",0,"3,101.84",0
"62695b40f0cccaf060f1f5ae","18-Feb-2024","Cash","149,919.30",0,"151,079.37"
"62695b40f0cccaf060f1f5b1","18-Feb-2024","Cash","24,683.00",0,"175,762.37"
"62695b40f0cccaf060f1f5c4","19-Feb-2024","Cash","2,356.20",0,"960,588.55"
"62695b40f0cccaf060f1f5c5","19-Feb-2024","Cash","185,953.10",0,"1,146,541.65"
"62695b40f0cccaf060f1f5d0","19-Feb-2024","Cash",0,"35,478.86","319,309.73"
"62695b40f0cccaf060f1f5e2","20-Feb-2024","Cash",4,0,"58,137.59"
"62695b40f0cccaf060f1f5f2","21-Feb-2024","Cash","649,890.00",0,"785,627.21"
"62695b40f0cccaf060f1f5f4","21-Feb-2024","Cash",0,"1,647.50","1,647.50"
"62695b40f0cccaf060f1f5f6","21-Feb-2024","Cash",0,329.5,"1,318.00"
"62695b40f0cccaf060f1f603","22-Feb-2024","Cash",0,"26,447.81","79,343.44"
"62695b40f0cccaf060f1f611","22-Feb-2024","Cash",7.6,0,"39,874.81"
"62695b40f0cccaf060f1f617","22-Feb-2024","Cash",0,"51,178.88","204,715.50"
"62695b40f0cccaf060f1f630","23-Feb-2024","Cash","12,491.80",0,"1,367,982.45"
"62695b40f0cccaf060f1f64a","25-Feb-2024","Cash",0,"203,960.78","407,921.57"
"62695b40f0cccaf060f1f653","25-Feb-2024","Cash","2,102.15",0,"652,204.05"
"62695b40f0cccaf060f1f654","25-Feb-2024","Cash",0,"652,204.05",0
"62695b40f0cccaf060f1f668","26-Feb-2024","Cash",0,"35,171.80","105,515.41"
